2021-07-06 13:52:29,026 [http-nio-8888-exec-10] INFO  com.example.Aop.AopConfig 30 - 方法开始调用前
2021-07-06 17:58:28,318 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:58:28,320 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 2 ms
2021-07-06 17:58:28,381 [http-nio-8888-exec-1] ERROR c.e.P.GlobalExceptionHandler 33 - 抛出自定义异常:[null],请求地址：[http://localhost:8888/user/findAll],请求参数：[{"pageNum":["1"],"pageSize":["10"]}]
2021-07-06 17:59:21,272 [main] INFO  com.example.MybatisplusApplication 55 - Starting MybatisplusApplication using Java 1.8.0_131 on WINDOWS-210RL8L with PID 17288 (D:\ideaworkspec\mybatisplus\target\classes started by ADMIN in D:\ideaworkspec\mybatisplus)
2021-07-06 17:59:21,274 [main] INFO  com.example.MybatisplusApplication 659 - No active profile set, falling back to default profiles: default
2021-07-06 17:59:22,187 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-07-06 17:59:22,189 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-07-06 17:59:22,211 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 201 - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2021-07-06 17:59:22,318 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - Skipping MapperFactoryBean with name 'userMapper' and 'com.example.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2021-07-06 17:59:22,319 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.example]' package. Please check your configuration.
2021-07-06 17:59:22,879 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 108 - Tomcat initialized with port(s): 8888 (http)
2021-07-06 17:59:22,886 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8888"]
2021-07-06 17:59:22,887 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2021-07-06 17:59:22,887 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-06 17:59:23,006 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2021-07-06 17:59:23,006 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext 290 - Root WebApplicationContext: initialization completed in 1694 ms
2021-07-06 17:59:25,269 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8888"]
2021-07-06 17:59:25,284 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 220 - Tomcat started on port(s): 8888 (http) with context path ''
2021-07-06 17:59:25,414 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,440 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,440 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Integer, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,443 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,455 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,456 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,456 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,460 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,460 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: String, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,461 [main] WARN  s.d.s.r.o.OperationImplicitParameterReader 170 - Unable to interpret the implicit parameter configuration with dataType: Long, dataTypeClass: class java.lang.Void
2021-07-06 17:59:25,481 [main] INFO  com.example.MybatisplusApplication 61 - Started MybatisplusApplication in 4.722 seconds (JVM running for 5.855)
2021-07-06 17:59:30,277 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-06 17:59:30,277 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
2021-07-06 17:59:30,279 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet 547 - Completed initialization in 2 ms
2021-07-06 17:59:30,338 [http-nio-8888-exec-1] ERROR c.e.P.GlobalExceptionHandler 33 - 抛出自定义异常:[登录超时],请求地址：[http://localhost:8888/user/findAll],请求参数：[{"pageNum":["1"],"pageSize":["10"]}]
